id,year,month,day,mets,pdf,label
14099,2002,12,05,BDH_2002_12_05-METS.xml,BDH_2002_12_05.pdf,2002-12-05
14100,2002,12,06,BDH_2002_12_06-METS.xml,BDH_2002_12_06.pdf,2002-12-06
14101,2003,01,22,BDH_2003_01_22-METS.xml,BDH_2003_01_22.pdf,2003-01-22
14102,2003,01,23,BDH_2003_01_23-METS.xml,BDH_2003_01_23.pdf,2003-01-23
14103,2003,01,24,BDH_2003_01_24-METS.xml,BDH_2003_01_24.pdf,2003-01-24
14104,2003,01,27,BDH_2003_01_27-METS.xml,BDH_2003_01_27.pdf,2003-01-27
14105,2003,01,28,BDH_2003_01_28-METS.xml,BDH_2003_01_28.pdf,2003-01-28
14106,2003,01,29,BDH_2003_01_29-METS.xml,BDH_2003_01_29.pdf,2003-01-29
14107,2003,01,30,BDH_2003_01_30-METS.xml,BDH_2003_01_30.pdf,2003-01-30
14108,2003,01,31,BDH_2003_01_31-METS.xml,BDH_2003_01_31.pdf,2003-01-31
14109,2003,02,03,BDH_2003_02_03-METS.xml,BDH_2003_02_03.pdf,2003-02-03
14110,2003,02,04,BDH_2003_02_04-METS.xml,BDH_2003_02_04.pdf,2003-02-04
14111,2003,02,05,BDH_2003_02_05-METS.xml,BDH_2003_02_05.pdf,2003-02-05
14112,2003,02,06,BDH_2003_02_06-METS.xml,BDH_2003_02_06.pdf,2003-02-06
14113,2003,02,07,BDH_2003_02_07-METS.xml,BDH_2003_02_07.pdf,2003-02-07
14114,2003,02,10,BDH_2003_02_10-METS.xml,BDH_2003_02_10.pdf,2003-02-10
14115,2003,02,11,BDH_2003_02_11-METS.xml,BDH_2003_02_11.pdf,2003-02-11
14116,2003,02,12,BDH_2003_02_12-METS.xml,BDH_2003_02_12.pdf,2003-02-12
14117,2003,02,13,BDH_2003_02_13-METS.xml,BDH_2003_02_13.pdf,2003-02-13
14118,2003,02,14,BDH_2003_02_14-METS.xml,BDH_2003_02_14.pdf,2003-02-14
14119,2003,02,19,BDH_2003_02_19-METS.xml,BDH_2003_02_19.pdf,2003-02-19
14120,2003,02,20,BDH_2003_02_20-METS.xml,BDH_2003_02_20.pdf,2003-02-20
14121,2003,02,21,BDH_2003_02_21-METS.xml,BDH_2003_02_21.pdf,2003-02-21
14122,2003,02,24,BDH_2003_02_24-METS.xml,BDH_2003_02_24.pdf,2003-02-24
14123,2003,02,25,BDH_2003_02_25-METS.xml,BDH_2003_02_25.pdf,2003-02-25
14124,2003,02,26,BDH_2003_02_26-METS.xml,BDH_2003_02_26.pdf,2003-02-26
14125,2003,02,27,BDH_2003_02_27-METS.xml,BDH_2003_02_27.pdf,2003-02-27
14126,2003,02,28,BDH_2003_02_28-METS.xml,BDH_2003_02_28.pdf,2003-02-28
14127,2003,03,03,BDH_2003_03_03-METS.xml,BDH_2003_03_03.pdf,2003-03-03
14128,2003,03,04,BDH_2003_03_04-METS.xml,BDH_2003_03_04.pdf,2003-03-04
14129,2003,03,05,BDH_2003_03_05-METS.xml,BDH_2003_03_05.pdf,2003-03-05
14130,2003,03,06,BDH_2003_03_06-METS.xml,BDH_2003_03_06.pdf,2003-03-06
14131,2003,03,07,BDH_2003_03_07-METS.xml,BDH_2003_03_07.pdf,2003-03-07
14132,2003,03,10,BDH_2003_03_10-METS.xml,BDH_2003_03_10.pdf,2003-03-10
14133,2003,03,11,BDH_2003_03_11-METS.xml,BDH_2003_03_11.pdf,2003-03-11
14134,2003,03,12,BDH_2003_03_12-METS.xml,BDH_2003_03_12.pdf,2003-03-12
14135,2003,03,13,BDH_2003_03_13-METS.xml,BDH_2003_03_13.pdf,2003-03-13
14136,2003,03,14,BDH_2003_03_14-METS.xml,BDH_2003_03_14.pdf,2003-03-14
14137,2003,03,17,BDH_2003_03_17-METS.xml,BDH_2003_03_17.pdf,2003-03-17
14138,2003,03,18,BDH_2003_03_18-METS.xml,BDH_2003_03_18.pdf,2003-03-18
14139,2003,03,19,BDH_2003_03_19-METS.xml,BDH_2003_03_19.pdf,2003-03-19
14140,2003,03,20,BDH_2003_03_20-METS.xml,BDH_2003_03_20.pdf,2003-03-20
14141,2003,03,31,BDH_2003_03_31-METS.xml,BDH_2003_03_31.pdf,2003-03-31
14142,2003,04,01,BDH_2003_04_01-METS.xml,BDH_2003_04_01.pdf,2003-04-01
14143,2003,04,02,BDH_2003_04_02-METS.xml,BDH_2003_04_02.pdf,2003-04-02
14144,2003,04,03,BDH_2003_04_03-METS.xml,BDH_2003_04_03.pdf,2003-04-03
14145,2003,04,04,BDH_2003_04_04-METS.xml,BDH_2003_04_04.pdf,2003-04-04
14146,2003,04,07,BDH_2003_04_07-METS.xml,BDH_2003_04_07.pdf,2003-04-07
14147,2003,04,08,BDH_2003_04_08-METS.xml,BDH_2003_04_08.pdf,2003-04-08
14148,2003,04,09,BDH_2003_04_09-METS.xml,BDH_2003_04_09.pdf,2003-04-09
14149,2003,04,10,BDH_2003_04_10-METS.xml,BDH_2003_04_10.pdf,2003-04-10
14150,2003,04,14,BDH_2003_04_14-METS.xml,BDH_2003_04_14.pdf,2003-04-14
14151,2003,04,15,BDH_2003_04_15-METS.xml,BDH_2003_04_15.pdf,2003-04-15
14152,2003,04,16,BDH_2003_04_16-METS.xml,BDH_2003_04_16.pdf,2003-04-16
14153,2003,04,17,BDH_2003_04_17-METS.xml,BDH_2003_04_17.pdf,2003-04-17
14154,2003,04,18,BDH_2003_04_18-METS.xml,BDH_2003_04_18.pdf,2003-04-18
14155,2003,04,21,BDH_2003_04_21-METS.xml,BDH_2003_04_21.pdf,2003-04-21
14156,2003,04,22,BDH_2003_04_22-METS.xml,BDH_2003_04_22.pdf,2003-04-22
14157,2003,04,23,BDH_2003_04_23-METS.xml,BDH_2003_04_23.pdf,2003-04-23
14158,2003,04,24,BDH_2003_04_24-METS.xml,BDH_2003_04_24.pdf,2003-04-24
14159,2003,04,25,BDH_2003_04_25-METS.xml,BDH_2003_04_25.pdf,2003-04-25
14160,2003,07,18,BDH_2003_07_18-METS.xml,BDH_2003_07_18.pdf,2003-07-18
14161,2003,08,29,BDH_2003_08_29-METS.xml,BDH_2003_08_29.pdf,2003-08-29
14162,2003,09,01,BDH_2003_09_01-METS.xml,BDH_2003_09_01.pdf,2003-09-01
14163,2003,09,02,BDH_2003_09_02-METS.xml,BDH_2003_09_02.pdf,2003-09-02
14164,2003,09,03,BDH_2003_09_03-METS.xml,BDH_2003_09_03.pdf,2003-09-03
14165,2003,09,04,BDH_2003_09_04-METS.xml,BDH_2003_09_04.pdf,2003-09-04
14166,2003,09,05,BDH_2003_09_05-METS.xml,BDH_2003_09_05.pdf,2003-09-05
14167,2003,09,08,BDH_2003_09_08-METS.xml,BDH_2003_09_08.pdf,2003-09-08
14168,2003,09,09,BDH_2003_09_09-METS.xml,BDH_2003_09_09.pdf,2003-09-09
14169,2003,09,10,BDH_2003_09_10-METS.xml,BDH_2003_09_10.pdf,2003-09-10
14170,2003,09,11,BDH_2003_09_11-METS.xml,BDH_2003_09_11.pdf,2003-09-11
14171,2003,09,12,BDH_2003_09_12-METS.xml,BDH_2003_09_12.pdf,2003-09-12
14172,2003,09,15,BDH_2003_09_15-METS.xml,BDH_2003_09_15.pdf,2003-09-15
14173,2003,09,16,BDH_2003_09_16-METS.xml,BDH_2003_09_16.pdf,2003-09-16
14174,2003,09,17,BDH_2003_09_17-METS.xml,BDH_2003_09_17.pdf,2003-09-17
14175,2003,09,18,BDH_2003_09_18-METS.xml,BDH_2003_09_18.pdf,2003-09-18
14176,2003,09,19,BDH_2003_09_19-METS.xml,BDH_2003_09_19.pdf,2003-09-19
14177,2003,09,22,BDH_2003_09_22-METS.xml,BDH_2003_09_22.pdf,2003-09-22
14178,2003,09,23,BDH_2003_09_23-METS.xml,BDH_2003_09_23.pdf,2003-09-23
14179,2003,09,24,BDH_2003_09_24-METS.xml,BDH_2003_09_24.pdf,2003-09-24
14180,2003,09,25,BDH_2003_09_25-METS.xml,BDH_2003_09_25.pdf,2003-09-25
14181,2003,09,26,BDH_2003_09_26-METS.xml,BDH_2003_09_26.pdf,2003-09-26
14182,2003,09,29,BDH_2003_09_29-METS.xml,BDH_2003_09_29.pdf,2003-09-29
14183,2003,09,30,BDH_2003_09_30-METS.xml,BDH_2003_09_30.pdf,2003-09-30
14184,2003,10,01,BDH_2003_10_01-METS.xml,BDH_2003_10_01.pdf,2003-10-01
14185,2003,10,02,BDH_2003_10_02-METS.xml,BDH_2003_10_02.pdf,2003-10-02
14186,2003,10,03,BDH_2003_10_03-METS.xml,BDH_2003_10_03.pdf,2003-10-03
14187,2003,10,06,BDH_2003_10_06-METS.xml,BDH_2003_10_06.pdf,2003-10-06
14188,2003,10,07,BDH_2003_10_07-METS.xml,BDH_2003_10_07.pdf,2003-10-07
14189,2003,10,08,BDH_2003_10_08-METS.xml,BDH_2003_10_08.pdf,2003-10-08
14190,2003,10,09,BDH_2003_10_09-METS.xml,BDH_2003_10_09.pdf,2003-10-09
14191,2003,10,10,BDH_2003_10_10-METS.xml,BDH_2003_10_10.pdf,2003-10-10
14192,2003,10,14,BDH_2003_10_14-METS.xml,BDH_2003_10_14.pdf,2003-10-14
14193,2003,10,15,BDH_2003_10_15-METS.xml,BDH_2003_10_15.pdf,2003-10-15
14194,2003,10,16,BDH_2003_10_16-METS.xml,BDH_2003_10_16.pdf,2003-10-16
14195,2003,10,17,BDH_2003_10_17-METS.xml,BDH_2003_10_17.pdf,2003-10-17
14196,2003,10,20,BDH_2003_10_20-METS.xml,BDH_2003_10_20.pdf,2003-10-20
14197,2003,10,21,BDH_2003_10_21-METS.xml,BDH_2003_10_21.pdf,2003-10-21
14198,2003,10,22,BDH_2003_10_22-METS.xml,BDH_2003_10_22.pdf,2003-10-22
14199,2003,10,23,BDH_2003_10_23-METS.xml,BDH_2003_10_23.pdf,2003-10-23
14200,2003,10,24,BDH_2003_10_24-METS.xml,BDH_2003_10_24.pdf,2003-10-24
14201,2003,10,27,BDH_2003_10_27-METS.xml,BDH_2003_10_27.pdf,2003-10-27
14202,2003,10,28,BDH_2003_10_28-METS.xml,BDH_2003_10_28.pdf,2003-10-28
14203,2003,10,29,BDH_2003_10_29-METS.xml,BDH_2003_10_29.pdf,2003-10-29
14204,2003,10,30,BDH_2003_10_30-METS.xml,BDH_2003_10_30.pdf,2003-10-30
14205,2003,10,31,BDH_2003_10_31-METS.xml,BDH_2003_10_31.pdf,2003-10-31
14206,2003,11,03,BDH_2003_11_03-METS.xml,BDH_2003_11_03.pdf,2003-11-03
14207,2003,11,04,BDH_2003_11_04-METS.xml,BDH_2003_11_04.pdf,2003-11-04
14208,2003,11,05,BDH_2003_11_05-METS.xml,BDH_2003_11_05.pdf,2003-11-05
14209,2003,11,06,BDH_2003_11_06-METS.xml,BDH_2003_11_06.pdf,2003-11-06
14210,2003,11,07,BDH_2003_11_07-METS.xml,BDH_2003_11_07.pdf,2003-11-07
14211,2003,11,10,BDH_2003_11_10-METS.xml,BDH_2003_11_10.pdf,2003-11-10
14212,2003,11,11,BDH_2003_11_11-METS.xml,BDH_2003_11_11.pdf,2003-11-11
14213,2003,11,12,BDH_2003_11_12-METS.xml,BDH_2003_11_12.pdf,2003-11-12
14214,2003,11,13,BDH_2003_11_13-METS.xml,BDH_2003_11_13.pdf,2003-11-13
14215,2003,11,14,BDH_2003_11_14-METS.xml,BDH_2003_11_14.pdf,2003-11-14
14216,2003,11,17,BDH_2003_11_17-METS.xml,BDH_2003_11_17.pdf,2003-11-17
14217,2003,11,18,BDH_2003_11_18-METS.xml,BDH_2003_11_18.pdf,2003-11-18
14218,2003,11,19,BDH_2003_11_19-METS.xml,BDH_2003_11_19.pdf,2003-11-19
14219,2003,11,20,BDH_2003_11_20-METS.xml,BDH_2003_11_20.pdf,2003-11-20
14220,2003,11,21,BDH_2003_11_21-METS.xml,BDH_2003_11_21.pdf,2003-11-21
14221,2003,11,24,BDH_2003_11_24-METS.xml,BDH_2003_11_24.pdf,2003-11-24
14222,2003,12,01,BDH_2003_12_01-METS.xml,BDH_2003_12_01.pdf,2003-12-01
14223,2003,12,02,BDH_2003_12_02-METS.xml,BDH_2003_12_02.pdf,2003-12-02
14224,2003,12,03,BDH_2003_12_03-METS.xml,BDH_2003_12_03.pdf,2003-12-03
14225,2003,12,04,BDH_2003_12_04-METS.xml,BDH_2003_12_04.pdf,2003-12-04
14226,2003,12,05,BDH_2003_12_05-METS.xml,BDH_2003_12_05.pdf,2003-12-05
14227,2004,01,29,BDH_2004_01_29-METS.xml,BDH_2004_01_29.pdf,2004-01-29
14228,2004,01,30,BDH_2004_01_30-METS.xml,BDH_2004_01_30.pdf,2004-01-30
14229,2004,02,02,BDH_2004_02_02-METS.xml,BDH_2004_02_02.pdf,2004-02-02
14230,2004,02,03,BDH_2004_02_03-METS.xml,BDH_2004_02_03.pdf,2004-02-03
14231,2004,02,04,BDH_2004_02_04-METS.xml,BDH_2004_02_04.pdf,2004-02-04
14232,2004,02,05,BDH_2004_02_05-METS.xml,BDH_2004_02_05.pdf,2004-02-05
14233,2004,02,06,BDH_2004_02_06-METS.xml,BDH_2004_02_06.pdf,2004-02-06
14234,2004,02,09,BDH_2004_02_09-METS.xml,BDH_2004_02_09.pdf,2004-02-09
14235,2004,02,10,BDH_2004_02_10-METS.xml,BDH_2004_02_10.pdf,2004-02-10
14236,2004,02,11,BDH_2004_02_11-METS.xml,BDH_2004_02_11.pdf,2004-02-11
14237,2004,02,12,BDH_2004_02_12-METS.xml,BDH_2004_02_12.pdf,2004-02-12
14238,2004,02,13,BDH_2004_02_13-METS.xml,BDH_2004_02_13.pdf,2004-02-13
14239,2004,02,16,BDH_2004_02_16-METS.xml,BDH_2004_02_16.pdf,2004-02-16
14240,2004,02,17,BDH_2004_02_17-METS.xml,BDH_2004_02_17.pdf,2004-02-17
14241,2004,02,18,BDH_2004_02_18-METS.xml,BDH_2004_02_18.pdf,2004-02-18
14242,2004,02,19,BDH_2004_02_19-METS.xml,BDH_2004_02_19.pdf,2004-02-19
14243,2004,02,20,BDH_2004_02_20-METS.xml,BDH_2004_02_20.pdf,2004-02-20
14244,2004,02,25,BDH_2004_02_25-METS.xml,BDH_2004_02_25.pdf,2004-02-25
14245,2004,02,26,BDH_2004_02_26-METS.xml,BDH_2004_02_26.pdf,2004-02-26
14246,2004,02,27,BDH_2004_02_27-METS.xml,BDH_2004_02_27.pdf,2004-02-27
14247,2004,03,01,BDH_2004_03_01-METS.xml,BDH_2004_03_01.pdf,2004-03-01
14248,2004,03,02,BDH_2004_03_02-METS.xml,BDH_2004_03_02.pdf,2004-03-02
14249,2004,03,03,BDH_2004_03_03-METS.xml,BDH_2004_03_03.pdf,2004-03-03
14250,2004,03,04,BDH_2004_03_04-METS.xml,BDH_2004_03_04.pdf,2004-03-04
14251,2004,03,05,BDH_2004_03_05-METS.xml,BDH_2004_03_05.pdf,2004-03-05
14252,2004,03,08,BDH_2004_03_08-METS.xml,BDH_2004_03_08.pdf,2004-03-08
14253,2004,03,09,BDH_2004_03_09-METS.xml,BDH_2004_03_09.pdf,2004-03-09
14254,2004,03,10,BDH_2004_03_10-METS.xml,BDH_2004_03_10.pdf,2004-03-10
14255,2004,03,11,BDH_2004_03_11-METS.xml,BDH_2004_03_11.pdf,2004-03-11
14256,2004,03,12,BDH_2004_03_12-METS.xml,BDH_2004_03_12.pdf,2004-03-12
14257,2004,03,15,BDH_2004_03_15-METS.xml,BDH_2004_03_15.pdf,2004-03-15
14258,2004,03,16,BDH_2004_03_16-METS.xml,BDH_2004_03_16.pdf,2004-03-16
14259,2004,03,17,BDH_2004_03_17-METS.xml,BDH_2004_03_17.pdf,2004-03-17
14260,2004,03,18,BDH_2004_03_18-METS.xml,BDH_2004_03_18.pdf,2004-03-18
14261,2004,03,19,BDH_2004_03_19-METS.xml,BDH_2004_03_19.pdf,2004-03-19
14262,2004,03,22,BDH_2004_03_22-METS.xml,BDH_2004_03_22.pdf,2004-03-22
14263,2004,03,23,BDH_2004_03_23-METS.xml,BDH_2004_03_23.pdf,2004-03-23
14264,2004,03,24,BDH_2004_03_24-METS.xml,BDH_2004_03_24.pdf,2004-03-24
14265,2004,03,25,BDH_2004_03_25-METS.xml,BDH_2004_03_25.pdf,2004-03-25
14266,2004,04,05,BDH_2004_04_05-METS.xml,BDH_2004_04_05.pdf,2004-04-05
14267,2004,04,06,BDH_2004_04_06-METS.xml,BDH_2004_04_06.pdf,2004-04-06
14268,2004,04,07,BDH_2004_04_07-METS.xml,BDH_2004_04_07.pdf,2004-04-07
14269,2004,04,08,BDH_2004_04_08-METS.xml,BDH_2004_04_08.pdf,2004-04-08
14270,2004,04,09,BDH_2004_04_09-METS.xml,BDH_2004_04_09.pdf,2004-04-09
14271,2004,04,12,BDH_2004_04_12-METS.xml,BDH_2004_04_12.pdf,2004-04-12
14272,2004,04,13,BDH_2004_04_13-METS.xml,BDH_2004_04_13.pdf,2004-04-13
14273,2004,04,14,BDH_2004_04_14-METS.xml,BDH_2004_04_14.pdf,2004-04-14
14274,2004,04,15,BDH_2004_04_15-METS.xml,BDH_2004_04_15.pdf,2004-04-15
14275,2004,04,16,BDH_2004_04_16-METS.xml,BDH_2004_04_16.pdf,2004-04-16
14276,2004,04,19,BDH_2004_04_19-METS.xml,BDH_2004_04_19.pdf,2004-04-19
14277,2004,04,20,BDH_2004_04_20-METS.xml,BDH_2004_04_20.pdf,2004-04-20
14278,2004,04,21,BDH_2004_04_21-METS.xml,BDH_2004_04_21.pdf,2004-04-21
14279,2004,04,22,BDH_2004_04_22-METS.xml,BDH_2004_04_22.pdf,2004-04-22
14280,2004,04,26,BDH_2004_04_26-METS.xml,BDH_2004_04_26.pdf,2004-04-26
14281,2004,04,27,BDH_2004_04_27-METS.xml,BDH_2004_04_27.pdf,2004-04-27
14282,2004,04,28,BDH_2004_04_28-METS.xml,BDH_2004_04_28.pdf,2004-04-28
14283,2004,04,29,BDH_2004_04_29-METS.xml,BDH_2004_04_29.pdf,2004-04-29
14284,2004,04,30,BDH_2004_04_30-METS.xml,BDH_2004_04_30.pdf,2004-04-30
14285,,,,BDH_2004_07_00-METS.xml,BDH_2004_07_00.pdf,2004-07-00
14286,2004,09,03,BDH_2004_09_03-METS.xml,BDH_2004_09_03.pdf,2004-09-03
14287,2004,09,07,BDH_2004_09_07-METS.xml,BDH_2004_09_07.pdf,2004-09-07
14288,2004,09,08,BDH_2004_09_08-METS.xml,BDH_2004_09_08.pdf,2004-09-08
14289,2004,09,09,BDH_2004_09_09-METS.xml,BDH_2004_09_09.pdf,2004-09-09
14290,2004,09,10,BDH_2004_09_10-METS.xml,BDH_2004_09_10.pdf,2004-09-10
14291,2004,09,13,BDH_2004_09_13-METS.xml,BDH_2004_09_13.pdf,2004-09-13
14292,2004,09,14,BDH_2004_09_14-METS.xml,BDH_2004_09_14.pdf,2004-09-14
14293,2004,09,15,BDH_2004_09_15-METS.xml,BDH_2004_09_15.pdf,2004-09-15
14294,2004,09,16,BDH_2004_09_16-METS.xml,BDH_2004_09_16.pdf,2004-09-16
14295,2004,09,17,BDH_2004_09_17-METS.xml,BDH_2004_09_17.pdf,2004-09-17
14296,2004,09,20,BDH_2004_09_20-METS.xml,BDH_2004_09_20.pdf,2004-09-20
14297,2004,09,21,BDH_2004_09_21-METS.xml,BDH_2004_09_21.pdf,2004-09-21
14298,2004,09,22,BDH_2004_09_22-METS.xml,BDH_2004_09_22.pdf,2004-09-22
14299,2004,09,23,BDH_2004_09_23-METS.xml,BDH_2004_09_23.pdf,2004-09-23
14300,2004,09,24,BDH_2004_09_24-METS.xml,BDH_2004_09_24.pdf,2004-09-24
14301,2004,09,27,BDH_2004_09_27-METS.xml,BDH_2004_09_27.pdf,2004-09-27
14302,2004,09,28,BDH_2004_09_28-METS.xml,BDH_2004_09_28.pdf,2004-09-28
14303,2004,09,29,BDH_2004_09_29-METS.xml,BDH_2004_09_29.pdf,2004-09-29
14304,2004,09,30,BDH_2004_09_30-METS.xml,BDH_2004_09_30.pdf,2004-09-30
14305,2004,10,01,BDH_2004_10_01-METS.xml,BDH_2004_10_01.pdf,2004-10-01
14306,2004,10,04,BDH_2004_10_04-METS.xml,BDH_2004_10_04.pdf,2004-10-04
14307,2004,10,05,BDH_2004_10_05-METS.xml,BDH_2004_10_05.pdf,2004-10-05
14308,2004,10,06,BDH_2004_10_06-METS.xml,BDH_2004_10_06.pdf,2004-10-06
14309,2004,10,07,BDH_2004_10_07-METS.xml,BDH_2004_10_07.pdf,2004-10-07
14310,2004,10,12,BDH_2004_10_12-METS.xml,BDH_2004_10_12.pdf,2004-10-12
14311,2004,10,13,BDH_2004_10_13-METS.xml,BDH_2004_10_13.pdf,2004-10-13
14312,2004,10,14,BDH_2004_10_14-METS.xml,BDH_2004_10_14.pdf,2004-10-14
14313,2004,10,15,BDH_2004_10_15-METS.xml,BDH_2004_10_15.pdf,2004-10-15
14314,2004,10,18,BDH_2004_10_18-METS.xml,BDH_2004_10_18.pdf,2004-10-18
14315,2004,10,19,BDH_2004_10_19-METS.xml,BDH_2004_10_19.pdf,2004-10-19
14316,2004,10,20,BDH_2004_10_20-METS.xml,BDH_2004_10_20.pdf,2004-10-20
14317,2004,10,21,BDH_2004_10_21-METS.xml,BDH_2004_10_21.pdf,2004-10-21
14318,2004,10,22,BDH_2004_10_22-METS.xml,BDH_2004_10_22.pdf,2004-10-22
14319,2004,10,25,BDH_2004_10_25-METS.xml,BDH_2004_10_25.pdf,2004-10-25
14320,2004,10,26,BDH_2004_10_26-METS.xml,BDH_2004_10_26.pdf,2004-10-26
14321,2004,10,27,BDH_2004_10_27-METS.xml,BDH_2004_10_27.pdf,2004-10-27
14322,2004,10,28,BDH_2004_10_28-METS.xml,BDH_2004_10_28.pdf,2004-10-28
14323,2004,10,29,BDH_2004_10_29-METS.xml,BDH_2004_10_29.pdf,2004-10-29
14324,2004,11,01,BDH_2004_11_01-METS.xml,BDH_2004_11_01.pdf,2004-11-01
14325,2004,11,02,BDH_2004_11_02-METS.xml,BDH_2004_11_02.pdf,2004-11-02
14326,2004,11,03,BDH_2004_11_03-METS.xml,BDH_2004_11_03.pdf,2004-11-03
14327,2004,11,04,BDH_2004_11_04-METS.xml,BDH_2004_11_04.pdf,2004-11-04
14328,2004,11,05,BDH_2004_11_05-METS.xml,BDH_2004_11_05.pdf,2004-11-05
14329,2004,11,08,BDH_2004_11_08-METS.xml,BDH_2004_11_08.pdf,2004-11-08
14330,2004,11,09,BDH_2004_11_09-METS.xml,BDH_2004_11_09.pdf,2004-11-09
14331,2004,11,10,BDH_2004_11_10-METS.xml,BDH_2004_11_10.pdf,2004-11-10
14332,2004,11,11,BDH_2004_11_11-METS.xml,BDH_2004_11_11.pdf,2004-11-11
14333,2004,11,12,BDH_2004_11_12-METS.xml,BDH_2004_11_12.pdf,2004-11-12
14334,2004,11,15,BDH_2004_11_15-METS.xml,BDH_2004_11_15.pdf,2004-11-15
14335,2004,11,16,BDH_2004_11_16-METS.xml,BDH_2004_11_16.pdf,2004-11-16
14336,2004,11,17,BDH_2004_11_17-METS.xml,BDH_2004_11_17.pdf,2004-11-17
14337,2004,11,18,BDH_2004_11_18-METS.xml,BDH_2004_11_18.pdf,2004-11-18
14338,2004,11,19,BDH_2004_11_19-METS.xml,BDH_2004_11_19.pdf,2004-11-19
14339,2004,11,22,BDH_2004_11_22-METS.xml,BDH_2004_11_22.pdf,2004-11-22
14340,2004,11,29,BDH_2004_11_29-METS.xml,BDH_2004_11_29.pdf,2004-11-29
14341,2004,11,30,BDH_2004_11_30-METS.xml,BDH_2004_11_30.pdf,2004-11-30
14342,2004,12,01,BDH_2004_12_01-METS.xml,BDH_2004_12_01.pdf,2004-12-01
14343,2004,12,02,BDH_2004_12_02-METS.xml,BDH_2004_12_02.pdf,2004-12-02
14344,2004,12,03,BDH_2004_12_03-METS.xml,BDH_2004_12_03.pdf,2004-12-03
14345,2007,01,24,BDH_2007_01_24-METS.xml,,2007-01-24
14346,2007,01,25,BDH_2007_01_25-METS.xml,,2007-01-25
14347,2007,01,26,BDH_2007_01_26-METS.xml,,2007-01-26
14348,2007,01,29,BDH_2007_01_29-METS.xml,,2007-01-29
14349,2007,01,30,BDH_2007_01_30-METS.xml,,2007-01-30
14350,2007,01,31,BDH_2007_01_31-METS.xml,,2007-01-31
14351,2007,02,01,BDH_2007_02_01-METS.xml,,2007-02-01
14352,2007,02,02,BDH_2007_02_02-METS.xml,,2007-02-02
14353,2007,02,05,BDH_2007_02_05-METS.xml,,2007-02-05
14354,2007,02,06,BDH_2007_02_06-METS.xml,,2007-02-06
14355,2007,02,07,BDH_2007_02_07-METS.xml,,2007-02-07
14356,2007,02,08,BDH_2007_02_08-METS.xml,,2007-02-08
14357,2007,02,09,BDH_2007_02_09-METS.xml,,2007-02-09
14358,2007,02,12,BDH_2007_02_12-METS.xml,,2007-02-12
14359,2007,02,13,BDH_2007_02_13-METS.xml,,2007-02-13
14360,2007,02,14,BDH_2007_02_14-METS.xml,,2007-02-14
14361,2007,02,15,BDH_2007_02_15-METS.xml,,2007-02-15
14362,2007,02,16,BDH_2007_02_16-METS.xml,,2007-02-16
14363,2007,02,21,BDH_2007_02_21-METS.xml,,2007-02-21
14364,2007,02,22,BDH_2007_02_22-METS.xml,,2007-02-22
14365,2007,02,23,BDH_2007_02_23-METS.xml,,2007-02-23
14366,2007,02,26,BDH_2007_02_26-METS.xml,,2007-02-26
14367,2007,02,27,BDH_2007_02_27-METS.xml,,2007-02-27
14368,2007,02,28,BDH_2007_02_28-METS.xml,,2007-02-28
14369,2007,03,01,BDH_2007_03_01-METS.xml,,2007-03-01
14370,2007,03,02,BDH_2007_03_02-METS.xml,,2007-03-02
14371,2007,03,05,BDH_2007_03_05-METS.xml,,2007-03-05
14372,2007,03,06,BDH_2007_03_06-METS.xml,,2007-03-06
14373,2007,03,07,BDH_2007_03_07-METS.xml,,2007-03-07
14374,2007,03,08,BDH_2007_03_08-METS.xml,,2007-03-08
14375,2007,03,09,BDH_2007_03_09-METS.xml,,2007-03-09
14376,2007,03,12,BDH_2007_03_12-METS.xml,,2007-03-12
14377,2007,03,13,BDH_2007_03_13-METS.xml,,2007-03-13
14378,2007,03,14,BDH_2007_03_14-METS.xml,,2007-03-14
14379,2007,03,15,BDH_2007_03_15-METS.xml,,2007-03-15
14380,2007,03,16,BDH_2007_03_16-METS.xml,,2007-03-16
14381,2007,03,19,BDH_2007_03_19-METS.xml,,2007-03-19
14382,2007,03,20,BDH_2007_03_20-METS.xml,,2007-03-20
14383,2007,03,21,BDH_2007_03_21-METS.xml,,2007-03-21
14384,2007,03,22,BDH_2007_03_22-METS.xml,,2007-03-22
14385,2007,04,01,BDH_2007_04_01-METS.xml,,2007-04-01
14386,2007,04,03,BDH_2007_04_03-METS.xml,,2007-04-03
14387,2007,04,04,BDH_2007_04_04-METS.xml,,2007-04-04
14388,2007,04,05,BDH_2007_04_05-METS.xml,,2007-04-05
14389,2007,04,06,BDH_2007_04_06-METS.xml,,2007-04-06
14390,2007,04,09,BDH_2007_04_09-METS.xml,,2007-04-09
14391,2007,04,10,BDH_2007_04_10-METS.xml,,2007-04-10
14392,2007,04,11,BDH_2007_04_11-METS.xml,,2007-04-11
14393,2007,04,12,BDH_2007_04_12-METS.xml,,2007-04-12
14394,2007,04,13,BDH_2007_04_13-METS.xml,,2007-04-13
14395,2007,04,16,BDH_2007_04_16-METS.xml,,2007-04-16
14396,2007,04,17,BDH_2007_04_17-METS.xml,,2007-04-17
14397,2007,04,18,BDH_2007_04_18-METS.xml,,2007-04-18
14398,2007,04,19,BDH_2007_04_19-METS.xml,,2007-04-19
14399,2007,04,23,BDH_2007_04_23-METS.xml,,2007-04-23
